accuracy_rating,allows_children,allows_events,allows_infants,allows_pets,allows_smoking,amenity_ids,available_30,avg_rating,bathrooms,bedroom_label,bedrooms,beds,can_instant_book,cancel_policy,checkin_rating,city,cleaning_fee,cleanliness_rating,communication_rating,guest_overall_satisfaction,host_verified,id,is_business_travel_ready,is_new_listing,is_super_host,kicker_content_message,latest_review,latitude,listing_url,localized_city,localized_neighborhood,location_rating,longitude,max_nights,min_nights,monthly_price_factor,name,neighborhood,p3_summary_address,p3_summary_title,person_capacity,picture_count,preview_amenities,price_night,price_string,property_type_id,rate_type,requires_license,response_rate,response_time,review_count,review_score,reviews_count,room_and_property_type,room_type,room_type_category,self_checkin,space_type,star_rating,value_rating,visible_review_count,weekly_price_factor,extra_people,security,amenities,air_conditioning,balcony,nature_and_views,bed_linen,tv,coffee_machine,cooking_basics,white_goods,elevator,child_friendly,parking,outdoor_space,host_greeting,internet,long_term_stays,private_entrance
10.0,True,False,True,False,False,"[64, 129, 66, 4, 134, 8, 72, 9, 73, 74, 10, 11, 77, 85, 21, 86, 23, 89, 90, 91, 92, 93, 94, 30, 95, 287, 96, 33, 34, 98, 35, 611, 100, 36, 37, 102, 103, 40, 104, 41, 42, 44, 45, 46, 625, 626, 114, 627]",,4.81,1.5,1 bedroom,1.0,1.0,True,CANCEL_FLEXIBLE,9.0,Helsinki,4,9.0,10.0,,False,39774805,False,False,True,Private room,,60.20296999999999,https://www.airbnb.com/api/v2/pdp_listing_details/39774805?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,Helsinki,Ruskeasuo,10.0,24.893520000000002,31,1,0.9,"Budget-Room by tram, Seafront promenade and Sauna!",Ruskeasuo,"Helsinki, Finland","Tyylikäs Kaksio Kampin Keskuksessa, oma sauna!",3,10,"Wifi,Kitchen,Free parking,Heating",,$32,1.0,nightly,False,,,42.0,92.0,27,Private room in apartment,Private room,private_room,,Private room,5.0,9.0,42.0,0.94,7,0,"Free parking on premises, Elevator, Wifi, Kitchen, Dryer, Hair dryer, Iron, Shampoo, Washer, Hangers, Heating, Essentials, Beach essentials, Hot water, Children’s books and toys, Children’s dinnerware, High chair, Pack ’n Play/travel crib, Room-darkening shades, Paid parking off premises, Paid parking on premises, Single level home, Free street parking, Coffee maker, Cooking basics, Dishes and silverware, Dishwasher, Microwave, Refrigerator, Oven, Stove, Baking sheet, Barbecue utensils, Host greets you, Luggage dropoff allowed, Long term stays allowed, Bed linens, Extra pillows and blankets, Lock on bedroom door, Shower gel, Patio or balcony, Beachfront, Carbon monoxide alarm, Smoke alarm, First aid kit, Disabled parking spot",0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0
10.0,True,False,True,False,False,"[1, 129, 4, 8, 11, 77, 85, 90, 27, 91, 92, 93, 94, 30, 95, 96, 33, 35, 36, 40, 41, 44, 45, 46, 47]",,4.75,1.0,1 bedroom,1.0,1.0,True,CANCEL_STRICT_14_WITH_GRACE_PERIOD,9.0,Helsingfors,0,9.0,10.0,,False,36353225,False,False,False,Private room,,60.16465,https://www.airbnb.com/api/v2/pdp_listing_details/36353225?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,Helsingfors,Kamppi,10.0,24.92568,1125,1,1.0,Cozy home in the true heart of Helsinki,Kamppi,"Helsinki, Finland","Tyylikäs Kaksio Kampin Keskuksessa, oma sauna!",2,13,"Wifi,Kitchen,Heating",,$58,1.0,nightly,False,,,42.0,92.0,84,Private room in apartment,Private room,private_room,,Private room,5.0,9.0,42.0,0.95,0,0,"Wifi, Kitchen, Indoor fireplace, Hair dryer, Iron, Shampoo, TV, Washer, Hangers, Heating, Essentials, Laptop-friendly workspace, Hot water, Coffee maker, Cooking basics, Dishes and silverware, Dishwasher, Refrigerator, Oven, Stove, Host greets you, Bed linens, Carbon monoxide alarm, Smoke alarm",0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
10.0,True,False,True,False,False,"[64, 1, 4, 71, 8, 72, 73, 10, 77, 21, 89, 90, 91, 93, 94, 30, 95, 96, 33, 35, 100, 40, 104, 41, 44, 45, 46, 47]",,4.36,1.0,Studio,0.0,2.0,True,CANCEL_MODERATE,9.0,Helsinki,0,9.0,10.0,,False,38771885,False,False,False,Entire apartment,,60.16065,https://www.airbnb.com/api/v2/pdp_listing_details/38771885?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,Helsinki,Punavuori,10.0,24.93381,1125,1,0.8,Cosy studio for 3 in Punavuori district w/ balcony,Punavuori,"Helsinki, Finland","Tyylikäs Kaksio Kampin Keskuksessa, oma sauna!",3,8,"Wifi,Kitchen,Heating",,$81,1.0,nightly,False,,,42.0,92.0,25,Entire apartment,Entire home/apt,entire_home,,Entire apartment,4.5,9.0,42.0,0.9,5,0,"Elevator, Wifi, Kitchen, Hair dryer, Iron, Shampoo, TV, Washer, Hangers, Heating, Essentials, Laptop-friendly workspace, Hot water, Crib, High chair, Pack ’n Play/travel crib, Room-darkening shades, Paid parking off premises, Coffee maker, Cooking basics, Dishes and silverware, Microwave, Refrigerator, Oven, Stove, Long term stays allowed, Patio or balcony, Smoke alarm",0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
10.0,True,False,True,False,False,"[64, 1, 2, 4, 71, 136, 8, 74, 10, 77, 85, 21, 86, 89, 90, 91, 92, 93, 94, 30, 95, 287, 96, 33, 34, 35, 100, 40, 104, 41, 44, 45, 110, 46, 47, 112, 115, 56, 120, 57, 62, 127]",,4.85,1.5,1 bedroom,1.0,2.0,True,CANCEL_MODERATE,9.0,Helsinki,38,9.0,10.0,,False,40033351,False,False,True,Entire condominium,,60.1677,https://www.airbnb.com/api/v2/pdp_listing_details/40033351?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,Helsinki,Kamppi,10.0,24.93186,1125,2,0.0,Luxurious apartment in Kampin keskus with sauna,Kamppi,"Helsinki, Finland","Tyylikäs Kaksio Kampin Keskuksessa, oma sauna!",4,19,"Wifi,Kitchen,Heating",,$122,37.0,nightly,False,,,42.0,92.0,13,Entire condominium,Entire home/apt,entire_home,,Entire condominium,5.0,9.0,42.0,0.0,16,0,"Elevator, Wifi, Kitchen, Cable TV, Dryer, Hair dryer, Iron, Shampoo, TV, Washer, Hangers, Heating, Essentials, Laptop-friendly workspace, Hot water, Baby bath, Children’s dinnerware, Crib, High chair, Paid parking off premises, Paid parking on premises, Coffee maker, Cooking basics, Dishes and silverware, Dishwasher, Microwave, Refrigerator, Oven, Stove, Private entrance, Long term stays allowed, Bed linens, Extra pillows and blankets, Patio or balcony, Smoke alarm, No stairs or steps to enter, Step-free path to entrance, No stairs or steps to enter, No stairs or steps to enter, Handheld shower head, No stairs or steps to enter",0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
10.0,True,False,True,False,False,"[1, 4, 8, 12, 77, 85, 87, 89, 90, 91, 92, 93, 94, 30, 95, 96, 33, 611, 40, 104, 41, 44, 45, 46, 47, 625, 627]",,5.0,1.5,1 bedroom,1.0,2.0,True,CANCEL_MODERATE,9.0,Helsinki,0,9.0,10.0,,False,42684617,False,False,False,Entire apartment,,60.1883,https://www.airbnb.com/api/v2/pdp_listing_details/42684617?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,Helsinki,,10.0,24.962629999999997,1125,1,0.85,Stylish down town studio with best connections,,"Helsinki, Finland","Tyylikäs Kaksio Kampin Keskuksessa, oma sauna!",2,18,"Wifi,Kitchen,Heating",,$46,1.0,nightly,False,,,42.0,92.0,4,Entire apartment,Entire home/apt,entire_home,,Entire apartment,5.0,9.0,42.0,0.9,0,0,"Wifi, Kitchen, Hair dryer, Iron, Shampoo, TV, Washer, Hangers, Heating, Essentials, Laptop-friendly workspace, Ethernet connection, Hot water, Coffee maker, Cooking basics, Dishes and silverware, Dishwasher, Microwave, Refrigerator, Oven, Stove, Baking sheet, Long term stays allowed, Bed linens, Shower gel",0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
10.0,True,False,True,False,False,"[33, 35, 4, 37, 8, 40, 41, 77, 46, 30, 47]",,,1.5,1 bedroom,1.0,,True,CANCEL_FLEXIBLE,9.0,Helsinki,0,9.0,10.0,,False,42596142,False,True,False,Private room,,60.23826,https://www.airbnb.com/api/v2/pdp_listing_details/42596142?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,Helsinki,,10.0,25.07771,1125,1,1.0,Community of Kontula - Small cozy private room,,"Helsinki, Finland","Tyylikäs Kaksio Kampin Keskuksessa, oma sauna!",1,6,"Wifi,Kitchen,Heating",,$26,1.0,nightly,False,,,42.0,92.0,2,Private room in apartment,Private room,private_room,,Private room,,9.0,42.0,1.0,0,0,"Wifi, Kitchen, Iron, Shampoo, Washer, Heating, Essentials, Laptop-friendly workspace, Hot water, Smoke alarm, First aid kit",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10.0,True,False,True,False,False,"[64, 1, 4, 8, 72, 73, 77, 85, 89, 90, 91, 92, 93, 94, 30, 95, 96, 33, 35, 100, 40, 104, 41, 44, 45, 46, 625, 627]",,4.0,1.0,1 bedroom,1.0,1.0,True,CANCEL_MODERATE,9.0,Helsinki,0,9.0,10.0,,False,41758970,False,False,False,Entire apartment,,60.16826999999999,https://www.airbnb.com/api/v2/pdp_listing_details/41758970?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,Helsinki,Kamppi,10.0,24.92888,1125,1,1.0,In the heart of the city: 1BR apartment w/ balcony,Kamppi,"Helsinki, Finland","Tyylikäs Kaksio Kampin Keskuksessa, oma sauna!",4,13,"Wifi,Kitchen,Heating",,$93,1.0,nightly,False,,,42.0,92.0,3,Entire apartment,Entire home/apt,entire_home,,Entire apartment,4.0,9.0,42.0,1.0,5,0,"Wifi, Kitchen, Hair dryer, Iron, Shampoo, TV, Washer, Hangers, Heating, Essentials, Hot water, High chair, Pack ’n Play/travel crib, Room-darkening shades, Coffee maker, Cooking basics, Dishes and silverware, Dishwasher, Microwave, Refrigerator, Oven, Stove, Baking sheet, Long term stays allowed, Bed linens, Patio or balcony, Smoke alarm",0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
10.0,True,False,True,False,False,"[96, 1, 33, 34, 35, 100, 4, 36, 8, 40, 41, 44, 77, 23, 56, 89, 90, 91, 92, 93, 94, 30, 95]",,4.98,1.0,1 bedroom,1.0,1.0,True,CANCEL_FLEXIBLE,9.0,Vantaa,5,9.0,10.0,,False,35047670,False,False,True,Private room,,60.28649,https://www.airbnb.com/api/v2/pdp_listing_details/35047670?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,Vantaa,,10.0,24.94891,1125,1,0.0,Cool/Comfort Private Room in A Shared Apartment.,,"Helsinki, Finland","Tyylikäs Kaksio Kampin Keskuksessa, oma sauna!",2,7,"Wifi,Kitchen,Heating",,$32,1.0,nightly,False,,,42.0,92.0,40,Private room in apartment,Private room,private_room,,Private room,5.0,9.0,42.0,0.0,11,0,"Wifi, Kitchen, Dryer, Shampoo, TV, Washer, Hangers, Heating, Essentials, Hot water, Free street parking, Coffee maker, Cooking basics, Dishes and silverware, Dishwasher, Microwave, Refrigerator, Oven, Stove, Private living room, Patio or balcony, Carbon monoxide alarm, Smoke alarm",0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
10.0,True,False,True,False,False,"[64, 1, 4, 71, 8, 77, 85, 21, 86, 89, 90, 91, 92, 93, 94, 30, 31, 95, 33, 35, 36, 40, 104, 41, 44, 45, 46, 47]",,4.77,1.0,1 bedroom,1.0,2.0,True,CANCEL_STRICT_14_WITH_GRACE_PERIOD,9.0,Helsingfors,43,9.0,10.0,,False,24045106,False,False,True,Entire condominium,,60.17026,https://www.airbnb.com/api/v2/pdp_listing_details/24045106?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,Helsingfors,Kluuvi,10.0,24.94564,1124,1,0.85,Unique Home,Kluuvi,"Helsinki, Finland","Tyylikäs Kaksio Kampin Keskuksessa, oma sauna!",4,11,"Hosted by a business,Wifi,Kitchen,Heating",,$116,37.0,nightly,False,,,42.0,92.0,22,Entire condominium,Entire home/apt,entire_home,,Entire condominium,5.0,9.0,42.0,0.9,16,0,"Elevator, Wifi, Kitchen, Hair dryer, Iron, Shampoo, TV, Washer, Hangers, Heating, Essentials, Laptop-friendly workspace, Hot water, Crib, High chair, Coffee maker, Cooking basics, Dishes and silverware, Dishwasher, Microwave, Refrigerator, Oven, Long term stays allowed, Bed linens, Extra pillows and blankets, Carbon monoxide alarm, Smoke alarm",0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
10.0,True,False,True,False,False,"[129, 3, 4, 10, 77, 21, 89, 90, 91, 93, 30, 31, 33, 34, 35, 101, 37, 38, 39, 40, 41, 42, 44, 45, 46, 47]",,4.77,0.5,1 bedroom,1.0,2.0,True,CANCEL_STRICT_14_WITH_GRACE_PERIOD,9.0,Helsinki,15,9.0,10.0,,False,18521789,False,False,True,Private room,,60.1896,https://www.airbnb.com/api/v2/pdp_listing_details/18521789?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,Helsinki,,10.0,24.94669,120,1,0.72,Private room in Downtown. Linnanmäki. Kallio,,"Helsinki, Finland","Tyylikäs Kaksio Kampin Keskuksessa, oma sauna!",2,13,"Wifi,Heating",,$58,1.0,nightly,False,,,42.0,92.0,105,Private room in apartment,Private room,private_room,,Private room,5.0,9.0,42.0,0.96,15,97,"Elevator, Wifi, Dryer, Hair dryer, Iron, Shampoo, Washer, Hangers, Heating, Essentials, Laptop-friendly workspace, Hot water, Paid parking off premises, Coffee maker, Dishes and silverware, Microwave, Refrigerator, Host greets you, Lock on bedroom door, Garden or backyard, Fire extinguisher, Smoke alarm, First aid kit",0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
10.0,True,False,True,False,False,"[96, 1, 35, 4, 39, 8, 40, 41, 10, 44, 77, 45, 46, 57, 89, 90, 91, 93, 94, 30, 95]",,4.88,1.0,Studio,0.0,3.0,False,CANCEL_MODERATE,9.0,Helsingfors,22,9.0,10.0,,False,33890366,False,False,True,Entire loft,,60.17661999999999,https://www.airbnb.com/api/v2/pdp_listing_details/33890366?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,Helsingfors,Etu-Töölö,10.0,24.92945,1125,1,0.0,Cozy loft apartment in best location!,Etu-Töölö,"Helsinki, Finland","Tyylikäs Kaksio Kampin Keskuksessa, oma sauna!",4,9,"Wifi,Kitchen,Heating",,$109,35.0,nightly,False,,,42.0,92.0,130,Entire loft,Entire home/apt,entire_home,,Entire loft,5.0,9.0,42.0,0.0,0,0,"Wifi, Kitchen, Hair dryer, Iron, Shampoo, TV, Hangers, Heating, Essentials, Hot water, Paid parking off premises, Coffee maker, Cooking basics, Dishes and silverware, Microwave, Refrigerator, Oven, Stove, Private entrance, Fire extinguisher, Smoke alarm",0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
10.0,True,False,True,False,False,"[33, 129, 34, 35, 4, 39, 40, 41, 42, 12, 44, 30]",,,1.0,1 bedroom,1.0,2.0,True,CANCEL_FLEXIBLE,9.0,Helsingfors,0,9.0,10.0,,False,43064194,False,True,False,Apartment room,,60.16945,https://www.airbnb.com/api/v2/pdp_listing_details/43064194?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,Helsingfors,Etu-Töölö,10.0,24.92134,60,1,0.55,Private studios in the heart of the city,Etu-Töölö,"Helsinki, Finland","Tyylikäs Kaksio Kampin Keskuksessa, oma sauna!",2,4,"Wifi,Heating",,$46,47.0,nightly,False,,,42.0,92.0,0,Private room in serviced apartment,Private room,private_room,,Apartment room,,9.0,42.0,0.65,0,0,"Wifi, Dryer, Shampoo, Washer, Hangers, Heating, Essentials, Host greets you, Lock on bedroom door, Fire extinguisher, Smoke alarm",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
10.0,True,False,True,False,False,"[64, 1, 66, 4, 70, 8, 9, 74, 77, 21, 89, 90, 91, 93, 94, 30, 96, 33, 34, 35, 100, 103, 40, 104, 41, 44, 45, 110, 46, 114, 62, 63, 127]",,4.25,1.5,1 bedroom,1.0,1.0,True,CANCEL_STRICT_14_WITH_GRACE_PERIOD,9.0,Vanda,0,9.0,10.0,,False,41478641,False,False,False,Private room,,60.26401,https://www.airbnb.com/api/v2/pdp_listing_details/41478641?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,Vanda,,10.0,24.87333,1125,1,0.9,Home away from Home. Welcome,,"Helsinki, Finland","Tyylikäs Kaksio Kampin Keskuksessa, oma sauna!",2,24,"Wifi,Kitchen,Free parking,Heating",,$28,1.0,nightly,False,,,42.0,92.0,4,Private room in apartment,Private room,private_room,,Private room,4.5,9.0,42.0,0.95,0,0,"Free parking on premises, Elevator, Wifi, Kitchen, Dryer, Hair dryer, Iron, Shampoo, TV, Washer, Hangers, Heating, Essentials, Hot water, Baby bath, Babysitter recommendations, Changing table, Children’s books and toys, Children’s dinnerware, High chair, Coffee maker, Cooking basics, Dishes and silverware, Microwave, Refrigerator, Stove, Luggage dropoff allowed, Long term stays allowed, Patio or balcony, Smoke alarm, No stairs or steps to enter, No stairs or steps to enter, Disabled parking spot",0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
10.0,True,False,True,False,False,"[1, 129, 4, 135, 8, 73, 77, 16, 85, 21, 86, 23, 89, 90, 91, 92, 93, 94, 30, 95, 96, 33, 34, 35, 100, 36, 40, 41, 44, 45, 109, 110, 46, 111, 47, 112, 127]",,4.87,1.0,1 bedroom,1.0,2.0,False,CANCEL_MODERATE,9.0,Vantaa,8,9.0,10.0,,False,34085971,False,False,True,Private room,,60.323780000000006,https://www.airbnb.com/api/v2/pdp_listing_details/34085971?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,Vantaa,,10.0,25.04113,10,1,0.75,Private room 3 min from Helsinki Airport by train,,"Helsinki, Finland","Tyylikäs Kaksio Kampin Keskuksessa, oma sauna!",2,16,"Wifi,Kitchen,Heating",,$45,37.0,nightly,False,,,42.0,92.0,92,Private room in condominium,Private room,private_room,,Private room,5.0,9.0,42.0,0.85,10,0,"Elevator, Wifi, Kitchen, Breakfast, Dryer, Hair dryer, Iron, Shampoo, TV, Washer, Hangers, Heating, Essentials, Laptop-friendly workspace, Hot water, Room-darkening shades, Free street parking, Coffee maker, Cooking basics, Dishes and silverware, Dishwasher, Microwave, Refrigerator, Oven, Stove, Host greets you, Bed linens, Extra pillows and blankets, Patio or balcony, Ski-in/Ski-out, Carbon monoxide alarm, Smoke alarm, No stairs or steps to enter, Wide entrance for guests, Step-free path to entrance, Wide hallways, No stairs or steps to enter",0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
10.0,True,False,True,False,False,"[32, 129, 33, 35, 4, 8, 40, 41, 9, 44, 77, 45, 46, 21, 57, 93, 30]",,4.88,1.0,1 bedroom,1.0,1.0,True,CANCEL_FLEXIBLE,9.0,Helsinki,0,9.0,10.0,,False,36196446,False,False,False,Private room,,60.226659999999995,https://www.airbnb.com/api/v2/pdp_listing_details/36196446?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,Helsinki,,10.0,25.06331,1125,1,0.0,Good place And safety,,"Helsinki, Finland","Tyylikäs Kaksio Kampin Keskuksessa, oma sauna!",2,9,"Wifi,Kitchen,Free parking,Heating",,$41,1.0,nightly,False,,,42.0,92.0,27,Private room in apartment,Private room,private_room,,Private room,5.0,9.0,42.0,0.0,0,0,"Free parking on premises, Elevator, Wifi, Kitchen, Hair dryer, Iron, Shampoo, Washer, Hangers, Heating, Essentials, Hot water, Dishes and silverware, Host greets you, Private entrance, Smoke alarm",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
10.0,True,False,True,False,False,"[1, 2, 4, 8, 74, 10, 77, 85, 21, 89, 90, 91, 92, 285, 93, 30, 94, 95, 287, 96, 33, 34, 35, 36, 100, 40, 104, 41, 44, 45, 46, 47, 51, 55, 57]",,4.71,1.0,1 bedroom,1.0,2.0,True,CANCEL_STRICT_14_WITH_GRACE_PERIOD,10.0,Helsinki,38,10.0,10.0,,False,34367632,False,False,False,Entire apartment,,60.16882,https://www.airbnb.com/api/v2/pdp_listing_details/34367632?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,Helsinki,Kamppi,10.0,24.93229,1125,2,0.0,Unique luxurious home with sauna in Kamppi Center,Kamppi,"Helsinki, Finland",Private room in Downtown. Linnanmäki. Kallio,4,12,"Wifi,Kitchen,Heating",,$122,1.0,nightly,False,,,105.0,95.0,21,Entire apartment,Entire home/apt,entire_home,,Entire apartment,4.5,9.0,105.0,0.0,16,0,"Elevator, Wifi, Kitchen, Cable TV, Dryer, Hair dryer, Iron, Shampoo, TV, Washer, Hangers, Heating, Essentials, Laptop-friendly workspace, Hot water, Children’s dinnerware, Paid parking off premises, Paid parking on premises, Coffee maker, Cooking basics, Dishes and silverware, Dishwasher, Microwave, Refrigerator, Oven, Stove, Building staff, Private entrance, Long term stays allowed, Bed linens, Patio or balcony, Carbon monoxide alarm, Smoke alarm",0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
10.0,True,False,True,False,False,"[96, 1, 129, 35, 611, 40, 8, 41, 44, 45, 77, 47, 627, 85, 88, 89, 90, 91, 92, 93, 94, 30, 287]",,4.95,1.5,1 bedroom,1.0,1.0,True,CANCEL_MODERATE,10.0,Helsinki,0,10.0,10.0,,False,29644231,False,False,True,Entire condominium,,60.15691999999999,https://www.airbnb.com/api/v2/pdp_listing_details/29644231?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,Helsinki,Ullanlinna,10.0,24.942510000000002,1125,1,0.8,Jugend-helmi Etelä-Helsingissä,Ullanlinna,"Helsinki, Finland",Private room in Downtown. Linnanmäki. Kallio,2,16,"Kitchen,Heating",,$101,37.0,nightly,False,,,105.0,95.0,158,Entire condominium,Entire home/apt,entire_home,,Entire condominium,5.0,9.0,105.0,0.9,0,0,"Kitchen, Hair dryer, Shampoo, TV, Hangers, Heating, Essentials, Laptop-friendly workspace, Hot water, Pocket wifi, Paid parking on premises, Coffee maker, Cooking basics, Dishes and silverware, Dishwasher, Microwave, Refrigerator, Stove, Host greets you, Bed linens, Shower gel, Smoke alarm",0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
10.0,True,False,True,False,False,"[33, 1, 129, 35, 3, 4, 40, 8, 104, 10, 12, 44, 45, 77, 30]",,4.68,1.0,Studio,0.0,1.0,True,CANCEL_MODERATE,10.0,Helsinki,26,10.0,10.0,,False,3408263,False,False,False,Entire apartment,,60.195190000000004,https://www.airbnb.com/api/v2/pdp_listing_details/3408263?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,Helsinki,,10.0,24.9601,1124,1,0.74,Arty interior in 1900 wooden house,,"Helsinki, Finland",Private room in Downtown. Linnanmäki. Kallio,2,9,"Wifi,Kitchen,Heating",,$75,1.0,nightly,False,,,105.0,95.0,606,Entire apartment,Entire home/apt,entire_home,,Entire apartment,4.5,9.0,105.0,0.9,0,217,"Wifi, Kitchen, Hair dryer, TV, Washer, Hangers, Heating, Essentials, Hot water, Paid parking off premises, Host greets you, Long term stays allowed, Smoke alarm",0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
10.0,True,False,True,False,False,"[64, 1, 66, 3, 132, 4, 71, 72, 8, 10, 75, 11, 77, 85, 21, 86, 87, 89, 90, 91, 92, 93, 30, 94, 95, 31, 96, 33, 35, 611, 36, 100, 40, 104, 41, 43, 44, 45, 46, 47, 51, 627, 54]",,4.75,1.0,Studio,0.0,3.0,True,CANCEL_FLEXIBLE,10.0,Helsinki,14,10.0,10.0,,False,4459868,False,False,False,Entire apartment,,60.178580000000004,https://www.airbnb.com/api/v2/pdp_listing_details/4459868?_format=for_rooms_show&key=d306zoyjsyarp7ifhu67rjxn52tv0t20&checkin=2020-04-17&checkout=2020-04-18&adults=1,Helsinki,Kruununhaka,10.0,24.953229999999998,1125,1,0.8,Cosy Helsinki Inner City Apartment,Kruununhaka,"Helsinki, Finland",Private room in Downtown. Linnanmäki. Kallio,4,22,"Wifi,Kitchen,Heating",,$95,1.0,nightly,False,,,105.0,95.0,603,Entire apartment,Entire home/apt,entire_home,,Entire apartment,5.0,9.0,105.0,0.9,9,0,"Elevator, Wifi, Kitchen, Hair dryer, Iron, Shampoo, TV, Washer, Hangers, Heating, Essentials, Laptop-friendly workspace, Ethernet connection, Hot water, Children’s books and toys, Crib, Game console, High chair, Pack ’n Play/travel crib, Paid parking off premises, Coffee maker, Cooking basics, Dishes and silverware, Dishwasher, Microwave, Refrigerator, Oven, Stove, Lockbox, Long term stays allowed, Bed linens, Extra pillows and blankets, Shower gel, Patio or balcony, Waterfront, Carbon monoxide alarm, Smoke alarm",0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
